,init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type
459,281,267,5400,4330,1.640151515,0.15,4,2640,0,1
460,281,282,5400,1531,0.579924242,0.15,4,2640,0,1
461,282,281,5400,1531,0.579924242,0.15,4,2640,0,1
462,282,283,5400,950,0.359848485,0.15,4,2640,0,1
463,283,98,1800,1320,0.5,0.15,4,2640,0,1
464,283,282,5400,950,0.359848485,0.15,4,2640,0,1
465,283,284,5400,1320,0.5,0.15,4,2640,0,1
466,284,106,1800,1320,0.5,0.15,4,2640,0,1
467,284,283,5400,1320,0.5,0.15,4,2640,0,1
468,284,285,5400,739,0.279924242,0.15,4,2640,0,1
469,285,284,5400,739,0.279924242,0.15,4,2640,0,1
470,285,286,5400,1531,0.579924242,0.15,4,2640,0,1
471,286,285,5400,1531,0.579924242,0.15,4,2640,0,1
472,286,302,5400,1109,0.420075758,0.15,4,2640,0,1
473,287,268,5400,4541,1.720075758,0.15,4,2640,0,1
474,287,288,5400,1901,0.720075758,0.15,4,2640,0,1
475,288,96,1800,1320,0.5,0.15,4,2640,0,1
476,288,287,5400,1901,0.720075758,0.15,4,2640,0,1
477,288,289,5400,1320,0.5,0.15,4,2640,0,1
478,289,108,1800,1320,0.5,0.15,4,2640,0,1
479,289,288,5400,1320,0.5,0.15,4,2640,0,1
480,289,303,5400,3221,1.220075758,0.15,4,2640,0,1
481,290,94,1800,1320,0.5,0.15,4,2640,0,1
482,290,269,5400,6600,2.5,0.15,4,2640,0,1
483,290,291,5400,1320,0.5,0.15,4,2640,0,1
484,291,110,1800,1320,0.5,0.15,4,2640,0,1
485,291,290,5400,1320,0.5,0.15,4,2640,0,1
486,291,304,5400,3379,1.279924242,0.15,4,2640,0,1
487,292,273,5400,5280,2.0,0.15,4,2640,0,1
488,292,305,5400,4910,1.859848485,0.15,4,2640,0,1
489,293,89,1800,1320,0.5,0.15,4,2640,0,1
490,293,274,5400,3749,1.420075758,0.15,4,2640,0,1
491,293,294,5400,1320,0.5,0.15,4,2640,0,1
492,294,115,1800,1320,0.5,0.15,4,2640,0,1
493,294,293,5400,1320,0.5,0.15,4,2640,0,1
494,294,295,5400,739,0.279924242,0.15,4,2640,0,1
495,295,294,5400,739,0.279924242,0.15,4,2640,0,1
496,295,308,5400,1901,0.720075758,0.15,4,2640,0,1
497,296,276,5400,5280,2.0,0.15,4,2640,0,1
498,296,297,5400,1109,0.420075758,0.15,4,2640,0,1
499,296,310,5400,4171,1.579924242,0.15,4,2640,0,1
500,297,148,1800,1320,0.5,0.15,4,2640,0,1
501,297,296,5400,1109,0.420075758,0.15,4,2640,0,1
502,297,298,5400,1320,0.5,0.15,4,2640,0,1
503,298,134,1800,1320,0.5,0.15,4,2640,0,1
504,298,297,5400,1320,0.5,0.15,4,2640,0,1
505,298,299,5400,3010,1.140151515,0.15,4,2640,0,1
506,299,239,1800,1320,0.5,0.15,4,2640,0,1
507,299,277,5400,1901,0.720075758,0.15,4,2640,0,1
508,299,298,5400,3010,1.140151515,0.15,4,2640,0,1
509,299,300,5400,2640,1.0,0.15,4,2640,0,1
510,299,315,5400,5069,1.920075758,0.15,4,2640,0,1
511,300,280,5400,1109,0.420075758,0.15,4,2640,0,1
512,300,299,5400,2640,1.0,0.15,4,2640,0,1
513,300,301,5400,1320,0.5,0.15,4,2640,0,1
514,300,316,5400,5069,1.920075758,0.15,4,2640,0,1
515,301,300,5400,1320,0.5,0.15,4,2640,0,1
516,301,302,5400,1320,0.5,0.15,4,2640,0,1
517,302,27,12600,1320,0.149068323,0.15,4,8855,0,1
518,302,42,5400,2640,1.0,0.15,4,2640,0,1
519,302,286,5400,1109,0.420075758,0.15,4,2640,0,1
520,302,301,5400,1320,0.5,0.15,4,2640,0,1
521,302,311,5400,3010,1.140151515,0.15,4,2640,0,1
522,303,27,12600,1320,0.149068323,0.15,4,8855,0,1
523,303,28,12600,1320,0.149068323,0.15,4,8855,0,1
524,303,42,5400,2640,1.0,0.15,4,2640,0,1
525,303,43,5400,4066,1.540151515,0.15,4,2640,0,1
526,303,289,5400,3221,1.220075758,0.15,4,2640,0,1
527,303,319,5400,5650,2.140151515,0.15,4,2640,0,1
528,304,28,12600,1320,0.149068323,0.15,4,8855,0,1
529,304,43,5400,4066,1.540151515,0.15,4,2640,0,1
530,304,291,5400,3379,1.279924242,0.15,4,2640,0,1
531,304,305,5400,2429,0.920075758,0.15,4,2640,0,1
532,304,312,5400,739,0.279924242,0.15,4,2640,0,1
533,305,292,5400,4910,1.859848485,0.15,4,2640,0,1
534,305,304,5400,2429,0.920075758,0.15,4,2640,0,1
535,305,306,5400,1901,0.720075758,0.15,4,2640,0,1
536,305,321,5400,8659,3.279924242,0.15,4,2640,0,1
537,306,198,1800,1320,0.5,0.15,4,2640,0,1
538,306,305,5400,1901,0.720075758,0.15,4,2640,0,1
539,306,307,5400,1320,0.5,0.15,4,2640,0,1
540,307,180,1800,1320,0.5,0.15,4,2640,0,1
541,307,306,5400,1320,0.5,0.15,4,2640,0,1
542,307,308,5400,1320,0.5,0.15,4,2640,0,1
543,308,29,12600,1320,0.149068323,0.15,4,8855,0,1
544,308,44,5400,2640,1.0,0.15,4,2640,0,1
545,308,295,5400,1901,0.720075758,0.15,4,2640,0,1
546,308,307,5400,1320,0.5,0.15,4,2640,0,1
547,308,309,5400,5280,2.0,0.15,4,2640,0,1
548,309,11,5400,2640,1.0,0.15,4,2640,0,1
549,309,308,5400,5280,2.0,0.15,4,2640,0,1
550,310,151,1800,1320,0.5,0.15,4,2640,0,1
551,310,296,5400,4171,1.579924242,0.15,4,2640,0,1
552,310,313,5400,739,0.279924242,0.15,4,2640,0,1
553,311,226,1800,1320,0.5,0.15,4,2640,0,1
554,311,302,5400,3010,1.140151515,0.15,4,2640,0,1
555,311,317,5400,1901,0.720075758,0.15,4,2640,0,1
556,312,304,5400,739,0.279924242,0.15,4,2640,0,1
557,312,320,5400,7181,2.720075758,0.15,4,2640,0,1
558,313,310,5400,739,0.279924242,0.15,4,2640,0,1
559,313,314,5400,2059,0.779924242,0.15,4,2640,0,1
560,313,325,5400,4541,1.720075758,0.15,4,2640,0,1
561,314,131,1800,1320,0.5,0.15,4,2640,0,1
562,314,313,5400,739,0.279924242,0.15,4,2640,0,1
563,314,315,5400,4330,1.640151515,0.15,4,2640,0,1
564,315,299,5400,5069,1.920075758,0.15,4,2640,0,1
565,315,314,5400,4541,1.720075758,0.15,4,2640,0,1
566,315,316,5400,6811,2.579924242,0.15,4,2640,0,1
567,315,327,5400,2851,1.079924242,0.15,4,2640,0,1
568,316,300,5400,5069,1.920075758,0.15,4,2640,0,1
569,316,315,5400,2640,1.0,0.15,4,2640,0,1
570,316,317,5400,2270,0.859848485,0.15,4,2640,0,1
571,316,328,5400,2851,1.079924242,0.15,4,2640,0,1
572,317,241,1800,1320,0.5,0.15,4,2640,0,1
573,317,311,5400,1901,0.720075758,0.15,4,2640,0,1
574,317,316,5400,2640,1.0,0.15,4,2640,0,1
575,317,318,5400,3010,1.140151515,0.15,4,2640,0,1
576,317,329,5400,2851,1.079924242,0.15,4,2640,0,1
577,318,317,5400,3010,1.140151515,0.15,4,2640,0,1
578,318,319,5400,2640,1.0,0.15,4,2640,0,1
579,319,303,5400,5650,2.140151515,0.15,4,2640,0,1
580,319,318,5400,2270,0.859848485,0.15,4,2640,0,1
581,319,320,5400,2640,1.0,0.15,4,2640,0,1
582,319,330,5400,2270,0.859848485,0.15,4,2640,0,1
583,320,312,5400,7181,2.720075758,0.15,4,2640,0,1
584,320,319,5400,6811,2.579924242,0.15,4,2640,0,1
585,320,321,5400,4541,1.720075758,0.15,4,2640,0,1
586,320,332,5400,1901,0.720075758,0.15,4,2640,0,1
587,321,305,5400,8659,3.279924242,0.15,4,2640,0,1
588,321,320,5400,4330,1.640151515,0.15,4,2640,0,1
589,321,333,5400,1901,0.720075758,0.15,4,2640,0,1
590,321,334,5400,739,0.279924242,0.15,4,2640,0,1
591,322,18,5400,2640,1.0,0.15,4,2640,0,1
592,322,323,5400,5280,2.0,0.15,4,2640,0,1
593,323,153,1800,1320,0.5,0.15,4,2640,0,1
594,323,322,5400,5280,2.0,0.15,4,2640,0,1
595,323,324,5400,1320,0.5,0.15,4,2640,0,1
596,324,129,1800,1320,0.5,0.15,4,2640,0,1
597,324,323,5400,1320,0.5,0.15,4,2640,0,1
598,324,325,5400,1531,0.579924242,0.15,4,2640,0,1
599,325,313,5400,4541,1.720075758,0.15,4,2640,0,1
600,325,324,5400,1531,0.579924242,0.15,4,2640,0,1
601,325,326,5400,2270,0.859848485,0.15,4,2640,0,1
602,325,340,5400,950,0.359848485,0.15,4,2640,0,1
603,326,325,5400,2270,0.859848485,0.15,4,2640,0,1
604,326,327,5400,4171,1.579924242,0.15,4,2640,0,1
605,327,315,5400,2851,1.079924242,0.15,4,2640,0,1
606,327,326,5400,4171,1.579924242,0.15,4,2640,0,1
607,327,328,5400,2640,1.0,0.15,4,2640,0,1
608,327,341,5400,2640,1.0,0.15,4,2640,0,1
609,328,316,5400,2851,1.079924242,0.15,4,2640,0,1
610,328,327,5400,2640,1.0,0.15,4,2640,0,1
611,328,329,5400,2640,1.0,0.15,4,2640,0,1
612,328,342,5400,2640,1.0,0.15,4,2640,0,1
613,329,31,12600,1320,0.149068323,0.15,4,8855,0,1
614,329,46,5400,2640,1.0,0.15,4,2640,0,1
615,329,317,5400,2851,1.079924242,0.15,4,2640,0,1
616,329,328,5400,2640,1.0,0.15,4,2640,0,1
617,329,343,5400,2640,1.0,0.15,4,2640,0,1
618,330,31,12600,1320,0.149068323,0.15,4,8855,0,1
619,330,46,5400,2640,1.0,0.15,4,2640,0,1
620,330,224,1800,1320,0.5,0.15,4,2640,0,1
621,330,319,5400,2270,0.859848485,0.15,4,2640,0,1
622,330,331,5400,1109,0.420075758,0.15,4,2640,0,1
623,330,339,5400,1690,0.640151515,0.15,4,2640,0,1
624,331,330,5400,1109,0.420075758,0.15,4,2640,0,1
625,331,332,5400,5069,1.920075758,0.15,4,2640,0,1
626,332,32,12600,1320,0.149068323,0.15,4,8855,0,1
627,332,47,5400,2429,0.920075758,0.15,4,2640,0,1
628,332,320,5400,1901,0.720075758,0.15,4,2640,0,1
629,332,331,5400,5069,1.920075758,0.15,4,2640,0,1
630,332,345,5400,1901,0.720075758,0.15,4,2640,0,1
631,333,32,12600,1320,0.149068323,0.15,4,8855,0,1
632,333,47,5400,2482,0.940151515,0.15,4,2640,0,1
633,333,321,5400,1901,0.720075758,0.15,4,2640,0,1
634,333,334,5400,1109,0.420075758,0.15,4,2640,0,1
635,333,358,5400,5491,2.079924242,0.15,4,2640,0,1
636,334,321,5400,2059,0.779924242,0.15,4,2640,0,1
637,334,333,5400,1109,0.420075758,0.15,4,2640,0,1
638,334,335,5400,739,0.279924242,0.15,4,2640,0,1
639,335,200,1800,1320,0.5,0.15,4,2640,0,1
640,335,334,5400,739,0.279924242,0.15,4,2640,0,1
641,335,336,5400,1320,0.5,0.15,4,2640,0,1
642,336,178,1800,1320,0.5,0.15,4,2640,0,1
643,336,335,5400,1320,0.5,0.15,4,2640,0,1
644,336,337,5400,1320,0.5,0.15,4,2640,0,1
645,337,29,12600,1320,0.149068323,0.15,4,8855,0,1
646,337,33,12600,1320,0.149068323,0.15,4,8855,0,1
647,337,44,5400,7920,3.0,0.15,4,2640,0,1
648,337,48,5400,2640,1.0,0.15,4,2640,0,1
649,337,336,5400,1320,0.5,0.15,4,2640,0,1
650,337,338,5400,5280,2.0,0.15,4,2640,0,1
651,338,10,5400,2640,1.0,0.15,4,2640,0,1
652,338,337,5400,5280,2.0,0.15,4,2640,0,1
653,339,243,1800,1320,0.5,0.15,4,2640,0,1
654,339,330,5400,1690,0.640151515,0.15,4,2640,0,1
655,339,344,5400,1109,0.420075758,0.15,4,2640,0,1
656,340,30,12600,1320,0.149068323,0.15,4,8855,0,1
657,340,45,5400,2640,1.0,0.15,4,2640,0,1
658,340,325,5400,950,0.359848485,0.15,4,2640,0,1
659,340,351,5400,4541,1.720075758,0.15,4,2640,0,1
660,341,30,12600,1320,0.149068323,0.15,4,8855,0,1
661,341,45,5400,2640,1.0,0.15,4,2640,0,1
662,341,327,5400,2640,1.0,0.15,4,2640,0,1
663,341,342,5400,2640,1.0,0.15,4,2640,0,1
664,341,353,5400,5280,2.0,0.15,4,2640,0,1
665,342,328,5400,2640,1.0,0.15,4,2640,0,1
666,342,341,5400,2640,1.0,0.15,4,2640,0,1
667,342,343,5400,2640,1.0,0.15,4,2640,0,1
668,342,354,5400,5280,2.0,0.15,4,2640,0,1
669,343,329,5400,2640,1.0,0.15,4,2640,0,1
670,343,342,5400,2640,1.0,0.15,4,2640,0,1
671,343,344,5400,5280,2.0,0.15,4,2640,0,1
672,343,355,5400,5280,2.0,0.15,4,2640,0,1
673,344,339,5400,1109,0.420075758,0.15,4,2640,0,1
674,344,343,5400,5280,2.0,0.15,4,2640,0,1
675,344,356,5400,5280,2.0,0.15,4,2640,0,1
676,345,332,5400,1901,0.720075758,0.15,4,2640,0,1
677,345,346,5400,1690,0.640151515,0.15,4,2640,0,1
678,346,222,1800,1320,0.5,0.15,4,2640,0,1
679,346,345,5400,1690,0.640151515,0.15,4,2640,0,1
680,346,347,5400,2851,1.079924242,0.15,4,2640,0,1
681,347,245,1800,1320,0.5,0.15,4,2640,0,1
682,347,346,5400,2851,1.079924242,0.15,4,2640,0,1
683,347,357,5400,739,0.279924242,0.15,4,2640,0,1
684,348,18,5400,2640,1.0,0.15,4,2640,0,1
685,348,349,5400,5280,2.0,0.15,4,2640,0,1
686,349,156,1800,1320,0.5,0.15,4,2640,0,1
687,349,348,5400,5280,2.0,0.15,4,2640,0,1
688,349,350,5400,1320,0.5,0.15,4,2640,0,1
689,350,126,1800,1320,0.5,0.15,4,2640,0,1
690,350,349,5400,1320,0.5,0.15,4,2640,0,1
691,350,351,5400,2270,0.859848485,0.15,4,2640,0,1
692,351,340,5400,4541,1.720075758,0.15,4,2640,0,1
693,351,350,5400,2270,0.859848485,0.15,4,2640,0,1
694,351,352,5400,1901,0.720075758,0.15,4,2640,0,1
695,351,367,5400,5280,2.0,0.15,4,2640,0,1
696,352,351,5400,1901,0.720075758,0.15,4,2640,0,1
697,352,353,5400,3749,1.420075758,0.15,4,2640,0,1
698,353,341,5400,5280,2.0,0.15,4,2640,0,1
699,353,352,5400,3749,1.420075758,0.15,4,2640,0,1
700,353,354,5400,2640,1.0,0.15,4,2640,0,1
701,353,369,5400,5280,2.0,0.15,4,2640,0,1
702,354,342,5400,5280,2.0,0.15,4,2640,0,1
703,354,353,5400,2640,1.0,0.15,4,2640,0,1
704,354,355,5400,2640,1.0,0.15,4,2640,0,1
705,354,370,5400,5280,2.0,0.15,4,2640,0,1
706,355,343,5400,5280,2.0,0.15,4,2640,0,1
707,355,354,5400,2640,1.0,0.15,4,2640,0,1
708,355,356,5400,5280,2.0,0.15,4,2640,0,1
709,355,371,5400,5280,2.0,0.15,4,2640,0,1
710,356,344,5400,5280,2.0,0.15,4,2640,0,1
711,356,355,5400,5280,2.0,0.15,4,2640,0,1
712,356,357,5400,5280,2.0,0.15,4,2640,0,1
713,356,372,5400,5280,2.0,0.15,4,2640,0,1
714,357,347,5400,739,0.279924242,0.15,4,2640,0,1
715,357,356,5400,5280,2.0,0.15,4,2640,0,1
716,357,358,5400,5280,2.0,0.15,4,2640,0,1
717,357,373,5400,5280,2.0,0.15,4,2640,0,1
718,358,333,5400,5491,2.079924242,0.15,4,2640,0,1
719,358,357,5400,5280,2.0,0.15,4,2640,0,1
720,358,359,5400,1901,0.720075758,0.15,4,2640,0,1
721,358,363,5400,4541,1.720075758,0.15,4,2640,0,1
722,359,202,1800,1320,0.5,0.15,4,2640,0,1
723,359,358,5400,1901,0.720075758,0.15,4,2640,0,1
724,359,360,5400,1320,0.5,0.15,4,2640,0,1
725,360,176,1800,1320,0.5,0.15,4,2640,0,1
726,360,359,5400,1320,0.5,0.15,4,2640,0,1
727,360,361,5400,1320,0.5,0.15,4,2640,0,1
728,361,33,12600,1320,0.149068323,0.15,4,8855,0,1
729,361,48,5400,2640,1.0,0.15,4,2640,0,1
730,361,360,5400,1320,0.5,0.15,4,2640,0,1
731,361,362,5400,5280,2.0,0.15,4,2640,0,1
732,361,378,5400,5280,2.0,0.15,4,2640,0,1
733,362,10,5400,2640,1.0,0.15,4,2640,0,1
734,362,361,5400,5280,2.0,0.15,4,2640,0,1
735,363,358,5400,4541,1.720075758,0.15,4,2640,0,1
736,363,375,5400,739,0.279924242,0.15,4,2640,0,1
737,364,19,5400,2640,1.0,0.15,4,2640,0,1
738,364,365,5400,5280,2.0,0.15,4,2640,0,1
739,365,158,1800,1320,0.5,0.15,4,2640,0,1
740,365,364,5400,5280,2.0,0.15,4,2640,0,1
741,365,366,5400,1320,0.5,0.15,4,2640,0,1
742,366,124,1800,1320,0.5,0.15,4,2640,0,1
743,366,365,5400,1320,0.5,0.15,4,2640,0,1
744,366,367,5400,2270,0.859848485,0.15,4,2640,0,1
745,367,351,5400,5280,2.0,0.15,4,2640,0,1
746,367,366,5400,2270,0.859848485,0.15,4,2640,0,1
747,367,368,5400,1901,0.720075758,0.15,4,2640,0,1
748,367,384,5400,6019,2.279924242,0.15,4,2640,0,1
749,368,367,5400,1901,0.720075758,0.15,4,2640,0,1
750,368,369,5400,3749,1.420075758,0.15,4,2640,0,1
751,369,34,12600,1320,0.149068323,0.15,4,8855,0,1
752,369,49,5400,2640,1.0,0.15,4,2640,0,1
753,369,353,5400,5280,2.0,0.15,4,2640,0,1
754,369,368,5400,3749,1.420075758,0.15,4,2640,0,1
755,369,370,5400,2640,1.0,0.15,4,2640,0,1
756,370,354,5400,5280,2.0,0.15,4,2640,0,1
757,370,369,5400,2640,1.0,0.15,4,2640,0,1
758,370,371,5400,2640,1.0,0.15,4,2640,0,1
759,370,386,5400,5280,2.0,0.15,4,2640,0,1
760,371,355,5400,5280,2.0,0.15,4,2640,0,1
761,371,370,5400,2640,1.0,0.15,4,2640,0,1
762,371,372,5400,5280,2.0,0.15,4,2640,0,1
763,371,387,5400,5280,2.0,0.15,4,2640,0,1
764,372,356,5400,5280,2.0,0.15,4,2640,0,1
765,372,371,5400,5280,2.0,0.15,4,2640,0,1
766,372,373,5400,5280,2.0,0.15,4,2640,0,1
767,372,388,5400,5280,2.0,0.15,4,2640,0,1
768,373,35,12600,1320,0.149068323,0.15,4,8855,0,1
769,373,50,5400,2640,1.0,0.15,4,2640,0,1
770,373,357,5400,5280,2.0,0.15,4,2640,0,1
771,373,372,5400,5280,2.0,0.15,4,2640,0,1
772,373,374,5400,3749,1.420075758,0.15,4,2640,0,1
773,374,247,1800,1320,0.5,0.15,4,2640,0,1
774,374,373,5400,3749,1.420075758,0.15,4,2640,0,1
775,374,375,5400,1531,0.579924242,0.15,4,2640,0,1
776,375,219,1800,1320,0.5,0.15,4,2640,0,1
777,375,363,5400,739,0.279924242,0.15,4,2640,0,1
778,375,374,5400,1531,0.579924242,0.15,4,2640,0,1
779,375,376,5400,1901,0.720075758,0.15,4,2640,0,1
780,375,390,5400,5280,2.0,0.15,4,2640,0,1
781,376,204,1800,1320,0.5,0.15,4,2640,0,1
782,376,375,5400,1901,0.720075758,0.15,4,2640,0,1
783,376,377,5400,1320,0.5,0.15,4,2640,0,1
784,377,174,1800,1320,0.5,0.15,4,2640,0,1
785,377,376,5400,1320,0.5,0.15,4,2640,0,1
786,377,378,5400,1320,0.5,0.15,4,2640,0,1
787,378,36,12600,1320,0.149068323,0.15,4,8855,0,1
788,378,51,5400,2640,1.0,0.15,4,2640,0,1
789,378,361,5400,5280,2.0,0.15,4,2640,0,1
790,378,377,5400,1320,0.5,0.15,4,2640,0,1
791,378,379,5400,5280,2.0,0.15,4,2640,0,1
792,379,9,5400,2640,1.0,0.15,4,2640,0,1
793,379,378,5400,5280,2.0,0.15,4,2640,0,1
794,380,19,5400,2640,1.0,0.15,4,2640,0,1
795,380,381,5400,5280,2.0,0.15,4,2640,0,1
796,381,160,1800,1320,0.5,0.15,4,2640,0,1
797,381,380,5400,5280,2.0,0.15,4,2640,0,1
798,381,382,5400,1320,0.5,0.15,4,2640,0,1
799,382,122,1800,1320,0.5,0.15,4,2640,0,1
800,382,381,5400,1320,0.5,0.15,4,2640,0,1
801,382,383,5400,1531,0.579924242,0.15,4,2640,0,1
802,383,382,5400,1531,0.579924242,0.15,4,2640,0,1
803,383,384,5400,1109,0.420075758,0.15,4,2640,0,1
804,384,367,5400,6019,2.279924242,0.15,4,2640,0,1
805,384,383,5400,1109,0.420075758,0.15,4,2640,0,1
806,384,385,5400,5280,2.0,0.15,4,2640,0,1
807,384,401,5400,5280,2.0,0.15,4,2640,0,1
808,385,34,12600,1320,0.149068323,0.15,4,8855,0,1
809,385,49,5400,2640,1.0,0.15,4,2640,0,1
810,385,384,5400,5280,2.0,0.15,4,2640,0,1
811,385,386,5400,2640,1.0,0.15,4,2640,0,1
812,385,402,5400,5280,2.0,0.15,4,2640,0,1
813,386,370,5400,5280,2.0,0.15,4,2640,0,1
814,386,385,5400,2640,1.0,0.15,4,2640,0,1
815,386,387,5400,2640,1.0,0.15,4,2640,0,1
816,386,403,5400,5280,2.0,0.15,4,2640,0,1
817,387,371,5400,5280,2.0,0.15,4,2640,0,1
818,387,386,5400,2640,1.0,0.15,4,2640,0,1
819,387,388,5400,5280,2.0,0.15,4,2640,0,1
820,387,404,5400,5280,2.0,0.15,4,2640,0,1
821,388,372,5400,5280,2.0,0.15,4,2640,0,1
822,388,387,5400,5280,2.0,0.15,4,2640,0,1
823,388,389,5400,5280,2.0,0.15,4,2640,0,1
824,388,405,5400,5280,2.0,0.15,4,2640,0,1
825,389,35,12600,1320,0.149068323,0.15,4,8855,0,1
826,389,50,5400,2640,1.0,0.15,4,2640,0,1
827,389,388,5400,5280,2.0,0.15,4,2640,0,1
828,389,390,5400,5280,2.0,0.15,4,2640,0,1
829,389,406,5400,5280,2.0,0.15,4,2640,0,1
830,390,375,5400,5280,2.0,0.15,4,2640,0,1
831,390,389,5400,5280,2.0,0.15,4,2640,0,1
832,390,391,5400,1901,0.720075758,0.15,4,2640,0,1
833,390,407,5400,6811,2.579924242,0.15,4,2640,0,1
834,391,249,1800,1320,0.5,0.15,4,2640,0,1
835,391,390,5400,1901,0.720075758,0.15,4,2640,0,1
836,391,392,5400,1109,0.420075758,0.15,4,2640,0,1
837,392,207,1800,1320,0.5,0.15,4,2640,0,1
838,392,391,5400,1109,0.420075758,0.15,4,2640,0,1
839,392,393,5400,1109,0.420075758,0.15,4,2640,0,1
840,393,170,1800,1320,0.5,0.15,4,2640,0,1
841,393,392,5400,1109,0.420075758,0.15,4,2640,0,1
842,393,394,5400,370,0.140151515,0.15,4,2640,0,1
843,394,36,12600,1320,0.149068323,0.15,4,8855,0,1
844,394,51,5400,2640,1.0,0.15,4,2640,0,1
845,394,393,5400,370,0.140151515,0.15,4,2640,0,1
846,394,395,5400,5280,2.0,0.15,4,2640,0,1
847,394,396,5400,1531,0.579924242,0.15,4,2640,0,1
848,395,9,5400,2640,1.0,0.15,4,2640,0,1
849,395,394,5400,5280,2.0,0.15,4,2640,0,1
850,396,215,1800,1320,0.5,0.15,4,2640,0,1
851,396,394,5400,1531,0.579924242,0.15,4,2640,0,1
852,396,410,5400,5280,2.0,0.15,4,2640,0,1
853,397,20,5400,2640,1.0,0.15,4,2640,0,1
854,397,398,5400,5280,2.0,0.15,4,2640,0,1
855,398,397,5400,5280,2.0,0.15,4,2640,0,1
856,398,399,5400,1531,0.579924242,0.15,4,2640,0,1
857,399,163,1800,1320,0.5,0.15,4,2640,0,1
858,399,398,5400,1531,0.579924242,0.15,4,2640,0,1
859,399,400,5400,1320,0.5,0.15,4,2640,0,1
860,400,119,1800,1320,0.5,0.15,4,2640,0,1
861,400,399,5400,1320,0.5,0.15,4,2640,0,1
862,400,401,5400,370,0.140151515,0.15,4,2640,0,1
863,401,37,12600,1320,0.149068323,0.15,4,8855,0,1
864,401,52,5400,2640,1.0,0.15,4,2640,0,1
865,401,384,5400,5280,2.0,0.15,4,2640,0,1
866,401,400,5400,370,0.140151515,0.15,4,2640,0,1
867,402,37,12600,1320,0.149068323,0.15,4,8855,0,1
868,402,52,5400,2640,1.0,0.15,4,2640,0,1
869,402,385,5400,5280,2.0,0.15,4,2640,0,1
870,402,403,5400,2640,1.0,0.15,4,2640,0,1
871,402,412,5400,5280,2.0,0.15,4,2640,0,1
872,403,386,5400,5280,2.0,0.15,4,2640,0,1
873,403,402,5400,2640,1.0,0.15,4,2640,0,1
874,403,404,5400,2640,1.0,0.15,4,2640,0,1
875,404,387,5400,5280,2.0,0.15,4,2640,0,1
876,404,403,5400,2640,1.0,0.15,4,2640,0,1
877,404,405,5400,5280,2.0,0.15,4,2640,0,1
878,404,413,5400,5280,2.0,0.15,4,2640,0,1
879,405,388,5400,5280,2.0,0.15,4,2640,0,1
880,405,404,5400,5280,2.0,0.15,4,2640,0,1
881,405,406,5400,5280,2.0,0.15,4,2640,0,1
882,405,414,5400,5280,2.0,0.15,4,2640,0,1
883,406,38,12600,1320,0.149068323,0.15,4,8855,0,1
884,406,53,5400,2851,1.079924242,0.15,4,2640,0,1
885,406,389,5400,5280,2.0,0.15,4,2640,0,1
886,406,405,5400,5280,2.0,0.15,4,2640,0,1
887,406,415,5400,5280,2.0,0.15,4,2640,0,1
888,407,38,12600,1320,0.149068323,0.15,4,8855,0,1
889,407,53,5400,2798,1.059848485,0.15,4,2640,0,1
890,407,390,5400,6811,2.579924242,0.15,4,2640,0,1
891,407,408,5400,2851,1.079924242,0.15,4,2640,0,1
892,407,416,5400,5280,2.0,0.15,4,2640,0,1
893,408,211,1800,1320,0.5,0.15,4,2640,0,1
894,408,407,5400,2851,1.079924242,0.15,4,2640,0,1
895,408,409,5400,1320,0.5,0.15,4,2640,0,1
896,409,167,1800,1320,0.5,0.15,4,2640,0,1
897,409,408,5400,1320,0.5,0.15,4,2640,0,1
898,409,410,5400,581,0.220075758,0.15,4,2640,0,1
899,410,396,5400,5280,2.0,0.15,4,2640,0,1
900,410,409,5400,581,0.220075758,0.15,4,2640,0,1
901,410,411,5400,5280,2.0,0.15,4,2640,0,1
902,411,8,5400,2640,1.0,0.15,4,2640,0,1
903,411,410,5400,5280,2.0,0.15,4,2640,0,1
904,412,21,5400,2640,1.0,0.15,4,2640,0,1
905,412,402,5400,5280,2.0,0.15,4,2640,0,1
906,413,21,5400,2640,1.0,0.15,4,2640,0,1
907,413,404,5400,5280,2.0,0.15,4,2640,0,1
908,414,22,5400,2640,1.0,0.15,4,2640,0,1
909,414,405,5400,5280,2.0,0.15,4,2640,0,1
910,415,22,5400,2640,1.0,0.15,4,2640,0,1
911,415,406,5400,5280,2.0,0.15,4,2640,0,1
912,416,23,5400,2640,1.0,0.15,4,2640,0,1
913,416,407,5400,5280,2.0,0.15,4,2640,0,1
