,init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type
376,148,147,2800.0,27.0,0.666667,1.0,4.0,0.0,0.0,1
377,148,149,2800.0,47.0,1.666667,1.0,4.0,0.0,0.0,1
378,149,151,2800.0,45.0,1.666667,1.0,4.0,0.0,0.0,1
379,150,153,900.0,280.0,15.0,1.0,4.0,0.0,0.0,1
380,151,15,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
381,151,152,900.0,60.0,1.333333,1.0,4.0,0.0,0.0,1
382,151,153,2800.0,43.0,1.0,1.0,4.0,0.0,0.0,1
383,152,170,900.0,515.0,22.333333,1.0,4.0,0.0,0.0,1
384,153,157,2800.0,44.0,1.0,1.0,4.0,0.0,0.0,1
385,154,155,2800.0,50.0,1.333333,1.0,4.0,0.0,0.0,1
386,155,156,2800.0,35.0,1.0,1.0,4.0,0.0,0.0,1
387,156,158,2800.0,39.0,1.0,1.0,4.0,0.0,0.0,1
388,157,15,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
389,157,154,2800.0,31.0,1.0,1.0,4.0,0.0,0.0,1
390,157,184,2800.0,257.0,7.333333,1.0,4.0,0.0,0.0,1
391,158,147,2800.0,44.0,0.666667,1.0,4.0,0.0,0.0,1
392,158,149,2800.0,28.0,0.666667,1.0,4.0,0.0,0.0,1
393,159,1,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
394,159,17,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
395,159,160,900.0,238.0,6.0,1.0,4.0,0.0,0.0,1
396,159,161,600.0,188.0,8.333333,1.0,4.0,0.0,0.0,1
397,159,174,900.0,113.0,3.333333,1.0,4.0,0.0,0.0,1
398,160,17,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
399,160,159,900.0,238.0,16.666667,1.0,4.0,0.0,0.0,1
400,160,163,600.0,101.0,3.333333,1.0,4.0,0.0,0.0,1
401,161,1,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
402,161,32,600.0,80.0,10.0,1.0,4.0,0.0,0.0,1
403,162,160,600.0,178.0,9.0,1.0,4.0,0.0,0.0,1
404,163,38,600.0,162.0,13.333333,1.0,4.0,0.0,0.0,1
405,164,14,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
406,164,168,2400.0,208.0,5.333333,1.0,4.0,0.0,0.0,1
407,165,14,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
408,165,166,2400.0,268.0,9.333333,1.0,4.0,0.0,0.0,1
409,166,167,900.0,31.0,1.333333,1.0,4.0,0.0,0.0,1
410,166,198,2400.0,363.0,15.0,1.0,4.0,0.0,0.0,1
411,167,164,2400.0,265.0,7.0,1.0,4.0,0.0,0.0,1
412,167,166,900.0,31.0,1.0,1.0,4.0,0.0,0.0,1
413,167,186,900.0,452.0,16.333333,1.0,4.0,0.0,0.0,1
414,168,169,900.0,55.0,2.666667,1.0,4.0,0.0,0.0,1
415,168,172,2400.0,50.0,1.666667,1.0,4.0,0.0,0.0,1
416,169,150,900.0,281.0,6.666667,1.0,4.0,0.0,0.0,1
417,170,171,900.0,24.0,0.666667,1.0,4.0,0.0,0.0,1
418,171,165,2400.0,269.0,6.666667,1.0,4.0,0.0,0.0,1
419,171,172,900.0,25.0,0.666667,1.0,4.0,0.0,0.0,1
420,171,224,900.0,85.0,2.666667,1.0,4.0,0.0,0.0,1
421,172,169,900.0,26.0,2.0,1.0,4.0,0.0,0.0,1
422,172,170,2400.0,13.0,0.333333,1.0,4.0,0.0,0.0,1
423,173,14,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
424,173,167,900.0,107.0,10.0,1.0,4.0,0.0,0.0,1
425,174,159,900.0,113.0,7.333333,1.0,4.0,0.0,0.0,1
426,174,176,900.0,106.0,2.666667,1.0,4.0,0.0,0.0,1
427,175,41,2400.0,190.0,4.0,1.0,4.0,0.0,0.0,1
428,176,174,900.0,106.0,2.666667,1.0,4.0,0.0,0.0,1
429,176,175,2400.0,77.0,2.0,1.0,4.0,0.0,0.0,1
430,176,177,900.0,18.0,0.333333,1.0,4.0,0.0,0.0,1
431,177,176,900.0,18.0,0.333333,1.0,4.0,0.0,0.0,1
432,177,178,2400.0,101.0,3.333333,1.0,4.0,0.0,0.0,1
433,178,182,2400.0,120.0,2.666667,1.0,4.0,0.0,0.0,1
434,179,7,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
435,179,22,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
436,179,202,900.0,14.0,0.333333,1.0,4.0,0.0,0.0,1
437,179,214,900.0,180.0,4.666667,1.0,4.0,0.0,0.0,1
438,180,177,2400.0,131.0,7.0,1.0,4.0,0.0,0.0,1
439,181,176,2400.0,220.0,8.0,1.0,4.0,0.0,0.0,1
440,181,182,2400.0,19.0,1.0,1.0,4.0,0.0,0.0,1
441,182,181,2400.0,19.0,0.333333,1.0,4.0,0.0,0.0,1
442,182,212,2400.0,102.0,3.666667,1.0,4.0,0.0,0.0,1
443,183,15,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
444,183,154,2800.0,255.0,11.0,1.0,4.0,0.0,0.0,1
445,183,184,900.0,23.0,0.666667,1.0,4.0,0.0,0.0,1
446,184,15,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
447,184,66,2800.0,539.0,16.333333,1.0,4.0,0.0,0.0,1
448,184,183,900.0,23.0,0.666667,1.0,4.0,0.0,0.0,1
449,184,204,900.0,307.0,11.0,1.0,4.0,0.0,0.0,1
450,185,183,2800.0,257.0,7.333333,1.0,4.0,0.0,0.0,1
451,186,189,900.0,150.0,5.0,1.0,4.0,0.0,0.0,1
452,186,204,900.0,76.0,4.666667,1.0,4.0,0.0,0.0,1
453,187,190,900.0,315.0,12.0,1.0,4.0,0.0,0.0,1
454,188,45,900.0,337.0,8.333333,1.0,4.0,0.0,0.0,1
455,189,14,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
456,189,173,900.0,195.0,6.333333,1.0,4.0,0.0,0.0,1
457,190,20,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
458,190,21,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
459,190,22,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
460,190,188,900.0,154.0,6.0,1.0,4.0,0.0,0.0,1
461,190,206,900.0,174.0,6.333333,1.0,4.0,0.0,0.0,1
462,191,192,2800.0,185.0,14.333333,1.0,4.0,0.0,0.0,1
463,192,58,2800.0,562.0,55.0,1.0,4.0,0.0,0.0,1
464,192,196,2800.0,82.0,1.666667,1.0,4.0,0.0,0.0,1
465,192,197,2400.0,277.0,6.333333,1.0,4.0,0.0,0.0,1
466,193,6,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
467,193,194,2400.0,366.0,12.0,1.0,4.0,0.0,0.0,1
468,194,6,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
469,194,167,2400.0,373.0,17.666667,1.0,4.0,0.0,0.0,1
470,194,179,900.0,321.0,10.666667,1.0,4.0,0.0,0.0,1
471,194,198,900.0,22.0,0.666667,1.0,4.0,0.0,0.0,1
472,195,6,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
473,195,199,2400.0,399.0,8.0,1.0,4.0,0.0,0.0,1
474,196,87,2800.0,398.0,9.0,1.0,4.0,0.0,0.0,1
475,197,193,2400.0,418.0,8.666667,1.0,4.0,0.0,0.0,1
476,198,6,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
477,198,194,900.0,22.0,0.333333,1.0,4.0,0.0,0.0,1
478,198,195,2400.0,388.0,8.333333,1.0,4.0,0.0,0.0,1
479,199,192,2400.0,276.0,11.666667,1.0,4.0,0.0,0.0,1
480,199,197,2400.0,12.0,0.333333,1.0,4.0,0.0,0.0,1
481,200,7,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
482,200,22,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
483,200,179,900.0,206.0,6.0,1.0,4.0,0.0,0.0,1
484,201,7,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
485,201,21,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
486,201,200,900.0,156.0,4.333333,1.0,4.0,0.0,0.0,1
487,201,205,900.0,291.0,7.333333,1.0,4.0,0.0,0.0,1
488,201,208,900.0,263.0,13.333333,1.0,4.0,0.0,0.0,1
489,201,210,900.0,93.0,4.0,1.0,4.0,0.0,0.0,1
490,202,7,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
491,202,201,900.0,348.0,19.0,1.0,4.0,0.0,0.0,1
492,203,207,900.0,7.0,0.333333,1.0,4.0,0.0,0.0,1
493,204,184,900.0,307.0,17.666667,1.0,4.0,0.0,0.0,1
494,204,186,900.0,76.0,2.333333,1.0,4.0,0.0,0.0,1
495,204,203,900.0,243.0,8.666667,1.0,4.0,0.0,0.0,1
496,205,204,900.0,332.0,8.333333,1.0,4.0,0.0,0.0,1
497,206,22,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
498,206,210,900.0,228.0,5.666667,1.0,4.0,0.0,0.0,1
499,207,201,900.0,373.0,19.666667,1.0,4.0,0.0,0.0,1
500,208,21,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
501,208,66,900.0,85.0,21.0,1.0,4.0,0.0,0.0,1
502,208,201,900.0,263.0,14.0,1.0,4.0,0.0,0.0,1
503,209,190,600.0,496.0,12.333333,1.0,4.0,0.0,0.0,1
504,210,190,900.0,402.0,10.0,1.0,4.0,0.0,0.0,1
505,210,201,900.0,93.0,2.333333,1.0,4.0,0.0,0.0,1
506,210,211,600.0,38.0,1.666667,1.0,4.0,0.0,0.0,1
507,211,209,600.0,14.0,0.333333,1.0,4.0,0.0,0.0,1
508,214,194,900.0,141.0,11.333333,1.0,4.0,0.0,0.0,1
509,215,216,900.0,244.0,12.0,1.0,4.0,0.0,0.0,1
510,215,217,900.0,113.0,3.666667,1.0,4.0,0.0,0.0,1
511,216,2,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
512,216,83,600.0,348.0,17.333333,1.0,4.0,0.0,0.0,1
513,216,84,900.0,247.0,12.333333,1.0,4.0,0.0,0.0,1
514,216,218,900.0,121.0,3.666667,1.0,4.0,0.0,0.0,1
515,217,137,900.0,420.0,18.0,1.0,4.0,0.0,0.0,1
516,218,215,900.0,123.0,5.0,1.0,4.0,0.0,0.0,1
517,219,215,900.0,225.0,9.666667,1.0,4.0,0.0,0.0,1
518,220,13,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
519,220,68,900.0,112.0,2.666667,1.0,4.0,0.0,0.0,1
520,220,128,900.0,291.0,7.333333,1.0,4.0,0.0,0.0,1
521,221,121,600.0,241.0,6.0,1.0,4.0,0.0,0.0,1
522,223,23,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0
